,lat,lon,h
161,35.61531419450663,139.29995905141917,20.158701536025003
162,35.61531454435634,139.29995999456597,20.229717697512
163,35.61531489420604,139.2999609377128,20.300733858999
164,35.615315244055736,139.29996188085963,20.371750020486
165,35.61531559390542,139.29996282400643,20.442766181973
166,35.6153159437551,139.29996376715326,20.51378234346
167,35.615316293604764,139.29996471030012,20.584798504947003
168,35.615316293604764,139.29996471030012,20.638734830127
169,35.615316293604764,139.29996471030012,20.692671155307
170,35.61531664345443,139.29996565344698,20.763687316794
171,35.61531664345443,139.29996565344698,20.817623641974
172,35.61531664345443,139.29996565344698,20.871559967154
173,35.61531664345443,139.29996565344698,20.925496292334
174,35.61531664345443,139.29996565344698,20.979432617514
175,35.61531664345443,139.29996565344698,21.033368942694
176,35.61531699330407,139.29996659659383,21.104385104181
177,35.61531699330407,139.29996659659383,21.158321429361
178,35.61531699330407,139.29996659659383,21.212257754541003
179,35.61531734315371,139.29996753974072,21.283273916028
180,35.61531734315371,139.29996753974072,21.337210241208
181,35.61531734315371,139.29996753974072,21.391146566388
182,35.615317693003355,139.2999684828876,21.462162727875
183,35.615317693003355,139.2999684828876,21.516099053055
184,35.615317693003355,139.2999684828876,21.570035378235
185,35.615318042852984,139.29996942603447,21.641051539722003
186,35.6153183927026,139.29997036918138,21.712067701209
187,35.6153183927026,139.29997036918138,21.766004026389
188,35.615318742552205,139.29997131232827,21.837020187876004
189,35.61531909240181,139.2999722554752,21.908036349363
190,35.615319442251405,139.29997319862213,21.97905251085
191,35.61531979210098,139.29997414176907,22.050068672337
192,35.615320141950555,139.29997508491599,22.121084833824
193,35.61532049180013,139.29997602806296,22.192100995311
194,35.61532084164969,139.2999769712099,22.263117156798
195,35.615321191499234,139.29997791435684,22.334133318285
196,35.615321191499234,139.29997791435684,22.388069643465
197,35.615321191499234,139.29997791435684,22.442005968645
198,35.615321191499234,139.29997791435684,22.495942293825
199,35.615321191499234,139.29997791435684,22.549878619005003
200,35.615321541348784,139.29997885750382,22.620894780492
201,35.615321541348784,139.29997885750382,22.674831105672
202,35.615321541348784,139.29997885750382,22.728767430852
203,35.615321541348784,139.29997885750382,22.782703756032003
204,35.615321891198306,139.29997980065082,22.853719917519
205,35.615321891198306,139.29997980065082,22.907656242699
206,35.61532224104784,139.29998074379782,22.978672404186003
207,35.61532224104784,139.29998074379782,23.032608729366
208,35.61532224104784,139.29998074379782,23.086545054546
209,35.61532259089735,139.2999816869448,23.157561216033
210,35.61532259089735,139.2999816869448,23.211497541213003
211,35.615322940746864,139.2999826300918,23.2825137027
212,35.61532329059637,139.29998357323882,23.353529864187
213,35.61532364044586,139.29998451638582,23.424546025674
214,35.61532364044586,139.29998451638582,23.478482350854
215,35.615323990295344,139.29998545953285,23.549498512341
216,35.61532434014482,139.2999864026799,23.620514673828
217,35.61532434014482,139.2999864026799,23.674450999008
218,35.61532468999429,139.29998734582693,23.745467160495
219,35.61532468999429,139.29998734582693,23.799403485675
220,35.61532503984373,139.299988288974,23.870419647162
221,35.61532503984373,139.299988288974,23.924355972342003
222,35.61532538969319,139.29998923212108,23.995372133829
223,35.61532538969319,139.29998923212108,24.049308459009
224,35.61532538969319,139.29998923212108,24.103244784189
225,35.615325739542634,139.29999017526814,24.174260945676
226,35.615325739542634,139.29999017526814,24.228197270856004
227,35.615325739542634,139.29999017526814,24.282133596036
228,35.615326089392056,139.29999111841522,24.353149757523003
229,35.615326089392056,139.29999111841522,24.407086082703
230,35.615326439241485,139.29999206156228,24.47810224419
231,35.615326439241485,139.29999206156228,24.53203856937
232,35.61532678909091,139.2999930047094,24.603054730857
233,35.61532678909091,139.2999930047094,24.656991056037
234,35.61532678909091,139.2999930047094,24.710927381217
235,35.61532678909091,139.2999930047094,24.764863706397
236,35.61532713894031,139.2999939478565,24.835879867884
237,35.61532713894031,139.2999939478565,24.889816193064
238,35.61532713894031,139.2999939478565,24.943752518244
239,35.61532713894031,139.2999939478565,24.997688843424
240,35.61532713894031,139.2999939478565,25.051625168604
241,35.61532748878971,139.2999948910036,25.122641330091
242,35.61532748878971,139.2999948910036,25.176577655271004
243,35.61532748878971,139.2999948910036,25.230513980451
244,35.6153278386391,139.29999583415074,25.301530141938
245,35.6153278386391,139.29999583415074,25.355466467118
246,35.6153278386391,139.29999583415074,25.409402792298
247,35.61532818848848,139.29999677729785,25.480418953785
248,35.61532818848848,139.29999677729785,25.534355278965
249,35.615328538337856,139.299997720445,25.605371440452004
250,35.615328538337856,139.299997720445,25.659307765632
251,35.61532888818723,139.29999866359213,25.730323927119
252,35.61532888818723,139.29999866359213,25.784260252299
253,35.61532923803658,139.29999960673928,25.855276413786
254,35.61532923803658,139.29999960673928,25.909212738966
255,35.61532958788593,139.30000054988645,25.980228900453
256,35.61532958788593,139.30000054988645,26.034165225633
257,35.61532993773527,139.3000014930336,26.10518138712
258,35.61532993773527,139.3000014930336,26.1591177123
259,35.6153302875846,139.3000024361808,26.230133873787
260,35.61533063743392,139.30000337932796,26.301150035274
261,35.61533063743392,139.30000337932796,26.355086360454003
262,35.615330987283244,139.30000432247516,26.426102521941
263,35.615331337132545,139.30000526562236,26.497118683428
264,35.61533168698185,139.30000620876956,26.568134844915
265,35.61533203683114,139.3000071519168,26.639151006402003
266,35.61533238668042,139.300008095064,26.710167167889
267,35.61533273652969,139.30000903821124,26.781183329376
268,35.61533273652969,139.30000903821124,26.835119654556003
269,35.61533308637896,139.3000099813585,26.906135816043
270,35.61533343622822,139.30001092450573,26.977151977530003
271,35.615333786077464,139.30001186765298,27.048168139017
272,35.6153341359267,139.30001281080024,27.119184300504
273,35.61533448577593,139.30001375394752,27.190200461991
274,35.61533483562516,139.3000146970948,27.261216623478003
275,35.61533518547437,139.3000156402421,27.332232784965
276,35.61533553532358,139.3000165833894,27.403248946452003
277,35.615335885172776,139.3000175265367,27.474265107939
278,35.61533623502197,139.300018469684,27.545281269426
279,35.61533658487115,139.30001941283132,27.616297430913
